"baseline","model","sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","coverage"
"specgen","gpt-5.4-mini","141","141","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/141/foo66.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/141/final_candidate.java","foo66","numberOfCuts","","","1","ok"
"specgen","gpt-5.4-mini","142","142","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/142/foo142.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/142/final_candidate.java","foo142","isEven","","","1","ok"
"specgen","gpt-5.4-mini","143","143","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/143/foo143.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/143/final_candidate.java","foo143","passPillow","","","1","ok"
"specgen","gpt-5.4-mini","144","144","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/144/foo144.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/144/final_candidate.java","foo144","passPillow","","","1","ok"
"specgen","gpt-5.4-mini","145","145","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/145/foo145.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/145/final_candidate.java","foo145","Perimeter","","","1","ok"
"specgen","gpt-5.4-mini","148","148","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/148/foo148.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/148/final_candidate.java","foo148","isPowerOfTwo","","","1","ok"
"specgen","gpt-5.4-mini","150","150","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/150/foo150.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/150/extracted_from_log.java","foo150","getNumber","","","1","ok"
"specgen","gpt-5.4-mini","153","153","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/153/foo153.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/153/extracted_from_log.java","foo153","getNumber","","","1","ok"
"specgen","gpt-5.4-mini","161","161","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/161/foo161.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/161/extracted_from_log.java","foo161","firstMissingPositive","","","1","ok"
"specgen","gpt-5.4-mini","169","169","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/169/foo169.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/169/extracted_from_log.java","foo169","findRotationCount","","","1","ok"
"specgen","gpt-5.4-mini","170","170","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/170/foo21.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/170/extracted_from_log.java","foo21","findRotationCount","","","1","ok"
"specgen","gpt-5.4-mini","172","172","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/172/foo172.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/172/extracted_from_log.java","foo172","findKth","","","1","ok"
"specgen","gpt-5.4-mini","174","174","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/174/foo174.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/174/extracted_from_log.java","foo174","findRotationCount","","","1","ok"
"specgen","gpt-5.4-mini","175","175","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/175/foo175.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/175/extracted_from_log.java","foo175","findLastOccurrence","","","1","ok"
"specgen","gpt-5.4-mini","176","176","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/176/foo176.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/176/extracted_from_log.java","foo176","findLastOccurrence","","","1","ok"
"specgen","gpt-5.4-mini","177","177","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/177/foo28.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/177/extracted_from_log.java","foo28","findLastOccurrence","","","1","ok"
"specgen","gpt-5.4-mini","178","178","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/178/foo178.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/178/extracted_from_log.java","foo178","findKth","","","1","ok"
"specgen","gpt-5.4-mini","179","179","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/179/foo179.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/179/extracted_from_log.java","foo179","countRotation","","","1","ok"
"specgen","gpt-5.4-mini","180","180","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/180/foo180.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/180/extracted_from_log.java","foo180","countRotation","","","1","ok"
"specgen","gpt-5.4-mini","181","181","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/181/foo181.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/181/extracted_from_log.java","foo181","countRotation","","","1","ok"
"specgen","gpt-5.4-mini","183","183","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/183/foo183.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/183/extracted_from_log.java","foo183","countRotation","","","1","ok"
"specgen","gpt-5.4-mini","185","185","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/185/foo185.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/185/extracted_from_log.java","foo185","findFirstOccurrence","","","1","ok"
"specgen","gpt-5.4-mini","187","187","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/187/foo187.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/187/extracted_from_log.java","foo187","frequencyOfSmallest","","","1","ok"
"specgen","gpt-5.4-mini","190","190","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/190/foo190.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/190/extracted_from_log.java","foo190","search","","","1","ok"
"specgen","gpt-5.4-mini","194","194","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/194/foo194.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/194/extracted_from_log.java","foo194","maxSubArraySum","","","1","ok"
"specgen","gpt-5.4-mini","195","195","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/195/foo195.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/195/extracted_from_log.java","foo195","maxSubArraySum","","","1","ok"
"specgen","gpt-5.4-mini","196","196","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/196/foo196.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/196/extracted_from_log.java","foo196","maxSubArraySum","","","1","ok"
"specgen","gpt-5.4-mini","197","197","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/197/foo197.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/197/extracted_from_log.java","foo197","catalanNumber","","","1","ok"
"specgen","gpt-5.4-mini","198","198","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/198/foo198.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/198/extracted_from_log.java","foo198","catalanNumber","","","1","ok"
"specgen","gpt-5.4-mini","202","202","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/202/foo202.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/202/extracted_from_log.java","foo202","findMinSwaps","","","1","ok"
"specgen","gpt-5.4-mini","203","203","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/203/foo203.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/203/extracted_from_log.java","foo203","findMinSwaps","","","1","ok"
"specgen","gpt-5.4-mini","204","204","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/204/foo204.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/204/extracted_from_log.java","foo204","findMinSwaps","","","1","ok"
"specgen","gpt-5.4-mini","205","205","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/205/foo205.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/205/extracted_from_log.java","foo205","findExtra","","","1","ok"
"specgen","gpt-5.4-mini","207","207","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/207/foo205.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/207/extracted_from_log.java","foo205","findExtra","","","1","ok"
"specgen","gpt-5.4-mini","211","211","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/211/foo211.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/211/extracted_from_log.java","foo211","findMinSwaps","","","1","ok"
"specgen","gpt-5.4-mini","212","212","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/212/foo212.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/212/extracted_from_log.java","foo212","findExtra","","","1","ok"
"specgen","gpt-5.4-mini","217","217","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/217/foo217.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/217/extracted_from_log.java","foo217","last","","","1","ok"
"specgen","gpt-5.4-mini","220","220","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/220/foo220.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/220/extracted_from_log.java","foo220","first","","","1","ok"
"specgen","gpt-5.4-mini","224","224","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/224/foo224.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/224/extracted_from_log.java","foo224","findMissing","","","1","ok"
"specgen","gpt-5.4-mini","225","225","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/225/foo225.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/225/extracted_from_log.java","foo225","findMissing","","","1","ok"
"specgen","gpt-5.4-mini","226","226","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/226/foo226.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/226/extracted_from_log.java","foo226","findMissing","","","1","ok"
"specgen","gpt-5.4-mini","227","227","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/227/foo227.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/227/extracted_from_log.java","foo227","evenBinomialCoeffSum","","","1","ok"
"specgen","gpt-5.4-mini","230","230","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/230/foo230.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/230/extracted_from_log.java","foo230","countPairs","","","1","ok"
"specgen","gpt-5.4-mini","232","232","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/232/foo91.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/232/extracted_from_log.java","foo91","countPairs","","","1","ok"
"specgen","gpt-5.4-mini","236","236","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/236/foo236.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/236/extracted_from_log.java","foo236","last","","","1","ok"
"specgen","gpt-5.4-mini","237","237","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/237/foo96.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/237/extracted_from_log.java","foo96","first","","","1","ok"
"specgen","gpt-5.4-mini","238","238","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/238/foo238.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/238/extracted_from_log.java","foo238","findOddPair","","","1","ok"
"specgen","gpt-5.4-mini","240","240","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/240/foo240.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/240/extracted_from_log.java","foo240","evenBinomialCoeffSum","","","1","ok"
"specgen","gpt-5.4-mini","241","241","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/241/foo241.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/241/extracted_from_log.java","foo241","countPairs","","","1","ok"
"specgen","gpt-5.4-mini","249","249","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/249/foo249.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/249/extracted_from_log.java","foo249","findFirstMissing","","","1","ok"
"specgen","gpt-5.4-mini","250","250","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/250/foo250.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/250/extracted_from_log.java","foo250","findFirstMissing","","","1","ok"
"specgen","gpt-5.4-mini","254","254","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/254/foo254.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/254/extracted_from_log.java","foo254","findFirstMissing","","","1","ok"
"specgen","gpt-5.4-mini","255","255","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/255/foo255.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/255/extracted_from_log.java","foo255","leftInsertion","","","1","ok"
"specgen","gpt-5.4-mini","256","256","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/256/foo256.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/256/extracted_from_log.java","foo256","leftInsertion","","","1","ok"
"specgen","gpt-5.4-mini","257","257","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/257/foo257.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/257/extracted_from_log.java","foo257","leftInsertion","","","1","ok"
"specgen","gpt-5.4-mini","258","258","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/258/foo258.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/258/extracted_from_log.java","foo258","findFixedPoint","","","1","ok"
"specgen","gpt-5.4-mini","259","259","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/259/foo259.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/259/extracted_from_log.java","foo259","findFixedPoint","","","1","ok"
"specgen","gpt-5.4-mini","260","260","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/260/foo260.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/260/extracted_from_log.java","foo260","findFixedPoint","","","1","ok"
"specgen","gpt-5.4-mini","261","261","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/261/foo261.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/261/extracted_from_log.java","foo261","rightInsertion","","","1","ok"
"specgen","gpt-5.4-mini","262","262","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/262/foo262.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/262/extracted_from_log.java","foo262","leftInsertion","","","1","ok"
"specgen","gpt-5.4-mini","263","263","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/263/foo263.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/263/extracted_from_log.java","foo263","findFixedPoint","","","1","ok"
"specgen","gpt-5.4-mini","264","264","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/264/foo264.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/264/extracted_from_log.java","foo264","seqLinear","","","1","ok"
"specgen","gpt-5.4-mini","272","272","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/272/foo272.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/272/extracted_from_log.java","foo272","uniqueElement","","","1","ok"
"specgen","gpt-5.4-mini","277","277","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/277/foo277.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/277/extracted_from_log.java","foo277","getGcd","","","1","ok"
"specgen","gpt-5.4-mini","279","279","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/279/foo279.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/279/extracted_from_log.java","foo279","getGcd","","","1","ok"
"specgen","gpt-5.4-mini","280","280","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/280/foo280.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/280/extracted_from_log.java","foo280","countDivisors","","","1","ok"
"specgen","gpt-5.4-mini","282","282","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/282/foo282.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/282/extracted_from_log.java","foo282","countDivisors","","","1","ok"
"specgen","gpt-5.4-mini","283","283","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/283/foo283.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/283/extracted_from_log.java","foo283","search","","","1","ok"
"specgen","gpt-5.4-mini","284","284","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/284/foo284.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/284/extracted_from_log.java","foo284","getGcd","","","1","ok"
"specgen","gpt-5.4-mini","285","285","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/285/foo285.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/285/extracted_from_log.java","foo285","countDivisors","","","1","ok"
"specgen","gpt-5.4-mini","295","295","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/295/foo295.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/295/final_candidate.java","foo295","findLucas","","","1","ok"
"specgen","gpt-5.4-mini","298","298","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/298/foo197.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/298/final_candidate.java","foo197","smallestMissing","","","1","ok"
"specgen","gpt-5.4-mini","299","299","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/299/foo201.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/299/final_candidate.java","foo201","findPeak","","","1","ok"
"specgen","gpt-5.4-mini","300","300","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/300/foo300.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/300/final_candidate.java","foo300","findPeak","","","1","ok"
"specgen","gpt-5.4-mini","301","301","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/301/foo301.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/301/final_candidate.java","foo301","findPeak","","","1","ok"
"specgen","gpt-5.4-mini","305","305","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/305/foo305.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/305/final_candidate.java","foo305","findPeak","","","1","ok"
"specgen","gpt-5.4-mini","307","307","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/307/foo307.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/307/final_candidate.java","foo307","largestPos","","","1","ok"
"specgen","gpt-5.4-mini","308","308","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/308/foo308.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/308/final_candidate.java","foo308","largestPos","","","1","ok"
"specgen","gpt-5.4-mini","310","310","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/310/foo310.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/310/extracted_from_log.java","foo310","sqrtRoot","","","1","ok"
"specgen","gpt-5.4-mini","311","311","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/311/foo311.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/311/extracted_from_log.java","foo311","countRectangles","","","1","ok"
"specgen","gpt-5.4-mini","312","312","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/312/foo312.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/312/extracted_from_log.java","foo312","countRectangles","","","1","ok"
"specgen","gpt-5.4-mini","314","314","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/314/foo314.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/314/extracted_from_log.java","foo314","countRectangles","","","1","ok"
"specgen","gpt-5.4-mini","316","316","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/316/foo316.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/316/extracted_from_log.java","foo316","countFac","","","1","ok"
"specgen","gpt-5.4-mini","317","317","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/317/foo317.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/317/extracted_from_log.java","foo317","countFac","","","1","ok"
"specgen","gpt-5.4-mini","318","318","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/318/foo318.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/318/extracted_from_log.java","foo318","countFac","","","1","ok"
"specgen","gpt-5.4-mini","319","319","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/319/foo319.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/319/extracted_from_log.java","foo319","lcm","","","1","ok"
"specgen","gpt-5.4-mini","320","320","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/320/foo320.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/320/extracted_from_log.java","foo320","lcm","","","1","ok"
"specgen","gpt-5.4-mini","321","321","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/321/foo321.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/321/extracted_from_log.java","foo321","lcm","","","1","ok"
"specgen","gpt-5.4-mini","323","323","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/323/foo323.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/323/extracted_from_log.java","foo323","countFac","","","1","ok"
"specgen","gpt-5.4-mini","324","324","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/324/foo324.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/324/extracted_from_log.java","foo324","firstDigit","","","1","ok"
"specgen","gpt-5.4-mini","325","325","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/325/foo325.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/325/extracted_from_log.java","foo325","firstDigit","","","1","ok"
"specgen","gpt-5.4-mini","326","326","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/326/foo326.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/326/extracted_from_log.java","foo326","firstDigit","","","1","ok"
"specgen","gpt-5.4-mini","331","331","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/331/foo331.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/331/extracted_from_log.java","foo331","computeLastDigit","","","1","ok"
"specgen","gpt-5.4-mini","332","332","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/332/foo332.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/332/extracted_from_log.java","foo332","computeLastDigit","","","1","ok"
"specgen","gpt-5.4-mini","335","335","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/335/foo335.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/335/extracted_from_log.java","foo335","computeLastDigit","","","1","ok"
"specgen","gpt-5.4-mini","336","336","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/336/foo175.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/336/extracted_from_log.java","foo175","maxPrimeFactors","","","1","ok"
"specgen","gpt-5.4-mini","337","337","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/337/foo337.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/337/extracted_from_log.java","foo337","maxPrimeFactors","","","1","ok"
"specgen","gpt-5.4-mini","339","339","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/339/foo339.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/339/final_candidate.java","foo339","findDivisor","","","1","ok"
"specgen","gpt-5.4-mini","340","340","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/340/foo340.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/340/final_candidate.java","foo340","findDivisor","","","1","ok"
"specgen","gpt-5.4-mini","341","341","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5.4-mini/341/foo341.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5.4-mini/341/final_candidate.java","foo341","findDivisor","","","1","ok"
