tool,model,case_id,status,source_dir,score,valid_pass,note
SpecGen,gpt-5-mini,94,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/94,0,True,has_jml
SpecGen,gpt-5-mini,95,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/95,0,True,has_jml
SpecGen,gpt-5-mini,96,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/96,0,False,has_jml
SpecGen,gpt-5-mini,97,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/97,0,False,has_jml
SpecGen,gpt-5-mini,98,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/98,0,False,has_jml
SpecGen,gpt-5-mini,99,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/99,0,False,has_jml
SpecGen,gpt-5-mini,100,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/100,0,True,has_jml
SpecGen,gpt-5-mini,101,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/101,0,True,has_jml
SpecGen,gpt-5-mini,102,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/102,0,False,has_jml
SpecGen,gpt-5-mini,103,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/103,0,True,has_jml
SpecGen,gpt-5-mini,104,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/104,0,True,has_jml
SpecGen,gpt-5-mini,105,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/105,0,False,has_jml
SpecGen,gpt-5-mini,106,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/106,0,False,NO_JML
SpecGen,gpt-5-mini,107,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/107,0,False,NO_JML
SpecGen,gpt-5-mini,108,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/108,0,True,has_jml
SpecGen,gpt-5-mini,109,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/109,0,True,has_jml
SpecGen,gpt-5-mini,110,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/110,0,False,has_jml
SpecGen,gpt-5-mini,111,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/111,0,True,has_jml
SpecGen,gpt-5-mini,112,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/112,0,False,NO_JML
SpecGen,gpt-5-mini,113,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/113,0,True,has_jml
SpecGen,gpt-5-mini,114,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/114,0,False,NO_JML
SpecGen,gpt-5-mini,115,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/115,0,True,has_jml
SpecGen,gpt-5-mini,116,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/116,0,True,has_jml
SpecGen,gpt-5-mini,117,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/117,0,False,has_jml
SpecGen,gpt-5-mini,118,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/118,0,True,has_jml
SpecGen,gpt-5-mini,119,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/119,0,True,has_jml
SpecGen,gpt-5-mini,120,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/120,0,False,has_jml
SpecGen,gpt-5-mini,121,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/121,0,False,has_jml
SpecGen,gpt-5-mini,122,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/122,0,False,NO_JML
SpecGen,gpt-5-mini,123,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/123,0,False,NO_JML
SpecGen,gpt-5-mini,124,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/124,0,False,NO_JML
SpecGen,gpt-5-mini,125,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/125,0,False,NO_JML
SpecGen,gpt-5-mini,126,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/126,0,False,NO_JML
SpecGen,gpt-5-mini,127,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/127,0,False,NO_JML
SpecGen,gpt-5-mini,128,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/128,0,True,has_jml
SpecGen,gpt-5-mini,129,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/129,0,True,has_jml
SpecGen,gpt-5-mini,130,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/130,0,False,NO_JML
SpecGen,gpt-5-mini,131,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/131,0,False,NO_JML
SpecGen,gpt-5-mini,132,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/132,0,False,NO_JML
SpecGen,gpt-5-mini,133,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/133,0,False,has_jml
SpecGen,gpt-5-mini,134,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/134,0,True,has_jml
SpecGen,gpt-5-mini,135,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/135,0,False,has_jml
SpecGen,gpt-5-mini,136,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/136,0,True,has_jml
SpecGen,gpt-5-mini,137,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/137,0,True,has_jml
SpecGen,gpt-5-mini,138,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/138,0,True,has_jml
SpecGen,gpt-5-mini,139,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/139,0,True,has_jml
SpecGen,gpt-5-mini,140,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/140,0,True,has_jml
SpecGen,gpt-5-mini,141,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/141,0,True,has_jml
SpecGen,gpt-5-mini,142,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/142,0,True,has_jml
SpecGen,gpt-5-mini,143,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/143,0,True,has_jml
SpecGen,gpt-5-mini,144,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/144,0,True,has_jml
SpecGen,gpt-5-mini,145,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/145,0,True,has_jml
SpecGen,gpt-5-mini,146,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/146,0,False,has_jml
SpecGen,gpt-5-mini,147,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/147,0,True,has_jml
SpecGen,gpt-5-mini,148,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/148,0,False,has_jml
SpecGen,gpt-5-mini,149,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/149,0,False,has_jml
SpecGen,gpt-5-mini,150,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/150,0,False,has_jml
SpecGen,gpt-5-mini,151,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/151,0,False,has_jml
SpecGen,gpt-5-mini,152,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/152,0,False,has_jml
SpecGen,gpt-5-mini,153,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/153,0,False,has_jml
SpecGen,gpt-5-mini,154,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/154,0,False,has_jml
SpecGen,gpt-5-mini,155,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/155,0,False,has_jml
SpecGen,gpt-5-mini,156,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/156,0,True,has_jml
SpecGen,gpt-5-mini,157,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/157,0,False,has_jml
SpecGen,gpt-5-mini,158,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/158,0,True,has_jml
SpecGen,gpt-5-mini,159,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/159,0,False,has_jml
SpecGen,gpt-5-mini,160,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/160,0,True,has_jml
SpecGen,gpt-5-mini,161,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/161,0,True,has_jml
SpecGen,gpt-5-mini,162,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/162,0,False,has_jml
SpecGen,gpt-5-mini,163,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/163,0,False,has_jml
SpecGen,gpt-5-mini,164,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/164,0,False,has_jml
SpecGen,gpt-5-mini,165,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/165,0,False,has_jml
SpecGen,gpt-5-mini,166,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/166,0,False,has_jml
SpecGen,gpt-5-mini,167,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/167,0,True,has_jml
SpecGen,gpt-5-mini,168,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/168,0,False,has_jml
SpecGen,gpt-5-mini,169,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/169,0,False,has_jml
SpecGen,gpt-5-mini,170,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/170,0,False,has_jml
SpecGen,gpt-5-mini,171,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/171,0,False,has_jml
SpecGen,gpt-5-mini,172,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/172,0,True,has_jml
SpecGen,gpt-5-mini,173,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/173,0,False,has_jml
SpecGen,gpt-5-mini,174,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/174,0,False,has_jml
SpecGen,gpt-5-mini,175,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/175,0,False,has_jml
SpecGen,gpt-5-mini,176,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/176,0,False,has_jml
SpecGen,gpt-5-mini,177,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/177,0,True,has_jml
SpecGen,gpt-5-mini,178,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/178,0,False,has_jml
SpecGen,gpt-5-mini,179,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/179,0,True,has_jml
SpecGen,gpt-5-mini,180,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/180,0,True,has_jml
SpecGen,gpt-5-mini,181,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/181,0,True,has_jml
SpecGen,gpt-5-mini,182,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/182,0,False,has_jml
SpecGen,gpt-5-mini,183,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/183,0,False,has_jml
SpecGen,gpt-5-mini,184,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/184,0,False,has_jml
SpecGen,gpt-5-mini,185,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/185,0,True,has_jml
SpecGen,gpt-5-mini,186,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/186,0,False,has_jml
SpecGen,gpt-5-mini,187,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/187,0,False,has_jml
SpecGen,gpt-5-mini,188,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/188,0,False,has_jml
SpecGen,gpt-5-mini,189,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/189,0,False,has_jml
SpecGen,gpt-5-mini,190,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/190,0,True,has_jml
SpecGen,gpt-5-mini,191,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/191,0,True,has_jml
SpecGen,gpt-5-mini,192,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/192,0,True,has_jml
SpecGen,gpt-5-mini,193,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/193,0,True,has_jml
SpecGen,gpt-5-mini,194,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/194,0,False,has_jml
SpecGen,gpt-5-mini,195,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/195,0,True,has_jml
SpecGen,gpt-5-mini,196,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/196,0,False,has_jml
SpecGen,gpt-5-mini,197,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/197,0,False,has_jml
SpecGen,gpt-5-mini,198,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/198,0,False,has_jml
SpecGen,gpt-5-mini,199,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/199,0,False,has_jml
SpecGen,gpt-5-mini,200,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/200,0,False,has_jml
SpecGen,gpt-5-mini,201,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/201,0,True,has_jml
SpecGen,gpt-5-mini,202,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/202,0,True,has_jml
SpecGen,gpt-5-mini,203,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/203,0,False,has_jml
SpecGen,gpt-5-mini,204,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/204,0,False,has_jml
SpecGen,gpt-5-mini,205,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/205,0,True,has_jml
SpecGen,gpt-5-mini,206,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/206,0,False,has_jml
SpecGen,gpt-5-mini,207,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/207,0,True,has_jml
SpecGen,gpt-5-mini,208,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/208,0,True,has_jml
SpecGen,gpt-5-mini,209,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/209,0,False,has_jml
SpecGen,gpt-5-mini,210,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/210,0,True,has_jml
SpecGen,gpt-5-mini,211,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/211,0,False,has_jml
SpecGen,gpt-5-mini,212,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/212,0,False,has_jml
SpecGen,gpt-5-mini,213,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/213,0,True,has_jml
SpecGen,gpt-5-mini,214,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/214,0,False,has_jml
SpecGen,gpt-5-mini,215,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/215,0,True,has_jml
SpecGen,gpt-5-mini,216,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/216,0,False,has_jml
SpecGen,gpt-5-mini,217,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/217,0,True,has_jml
SpecGen,gpt-5-mini,218,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/218,0,True,has_jml
SpecGen,gpt-5-mini,219,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/219,0,False,has_jml
SpecGen,gpt-5-mini,220,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/220,0,False,has_jml
SpecGen,gpt-5-mini,221,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/221,0,True,has_jml
SpecGen,gpt-5-mini,222,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/222,0,False,has_jml
SpecGen,gpt-5-mini,223,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/223,0,True,has_jml
SpecGen,gpt-5-mini,224,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/224,0,False,has_jml
SpecGen,gpt-5-mini,225,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/225,0,False,has_jml
SpecGen,gpt-5-mini,226,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/226,0,False,has_jml
SpecGen,gpt-5-mini,227,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/227,0,False,has_jml
SpecGen,gpt-5-mini,228,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/228,0,False,has_jml
SpecGen,gpt-5-mini,229,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/229,0,False,has_jml
SpecGen,gpt-5-mini,230,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/230,0,False,has_jml
SpecGen,gpt-5-mini,231,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/231,0,False,has_jml
SpecGen,gpt-5-mini,232,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/232,0,False,has_jml
SpecGen,gpt-5-mini,233,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/233,0,True,has_jml
SpecGen,gpt-5-mini,234,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/234,0,True,has_jml
SpecGen,gpt-5-mini,235,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/235,0,True,has_jml
SpecGen,gpt-5-mini,236,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/236,0,True,has_jml
SpecGen,gpt-5-mini,237,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/237,0,False,has_jml
SpecGen,gpt-5-mini,238,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/238,0,True,has_jml
SpecGen,gpt-5-mini,239,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/239,0,True,has_jml
SpecGen,gpt-5-mini,240,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/240,0,False,has_jml
SpecGen,gpt-5-mini,241,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/241,0,False,has_jml
SpecGen,gpt-5-mini,242,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/242,0,True,has_jml
SpecGen,gpt-5-mini,243,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/243,0,False,has_jml
SpecGen,gpt-5-mini,244,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/244,0,False,has_jml
SpecGen,gpt-5-mini,245,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/245,0,False,has_jml
SpecGen,gpt-5-mini,246,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/246,0,False,has_jml
SpecGen,gpt-5-mini,247,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/247,0,False,has_jml
SpecGen,gpt-5-mini,248,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/248,0,False,has_jml
SpecGen,gpt-5-mini,249,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/249,0,False,has_jml
SpecGen,gpt-5-mini,250,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/250,0,False,has_jml
SpecGen,gpt-5-mini,251,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/251,0,True,has_jml
SpecGen,gpt-5-mini,252,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/252,0,False,has_jml
SpecGen,gpt-5-mini,253,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/253,0,False,has_jml
SpecGen,gpt-5-mini,254,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/254,0,False,has_jml
SpecGen,gpt-5-mini,255,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/255,0,True,has_jml
SpecGen,gpt-5-mini,256,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/256,0,True,has_jml
SpecGen,gpt-5-mini,257,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/257,0,False,has_jml
SpecGen,gpt-5-mini,258,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/258,0,True,has_jml
SpecGen,gpt-5-mini,259,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/259,0,True,has_jml
SpecGen,gpt-5-mini,260,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/260,0,True,has_jml
SpecGen,gpt-5-mini,261,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/261,0,True,has_jml
SpecGen,gpt-5-mini,262,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/262,0,True,has_jml
SpecGen,gpt-5-mini,263,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/263,0,True,has_jml
SpecGen,gpt-5-mini,264,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/264,0,True,has_jml
SpecGen,gpt-5-mini,265,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/265,0,False,has_jml
SpecGen,gpt-5-mini,266,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/266,0,False,has_jml
SpecGen,gpt-5-mini,267,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/267,0,False,has_jml
SpecGen,gpt-5-mini,268,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/268,0,True,has_jml
SpecGen,gpt-5-mini,269,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/269,0,True,has_jml
SpecGen,gpt-5-mini,270,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/270,0,False,has_jml
SpecGen,gpt-5-mini,271,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/271,0,False,has_jml
SpecGen,gpt-5-mini,272,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/272,0,True,has_jml
SpecGen,gpt-5-mini,273,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/273,0,False,has_jml
SpecGen,gpt-5-mini,274,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/274,0,True,has_jml
SpecGen,gpt-5-mini,275,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/275,0,False,has_jml
SpecGen,gpt-5-mini,276,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/276,0,True,has_jml
SpecGen,gpt-5-mini,277,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/277,0,False,has_jml
SpecGen,gpt-5-mini,278,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/278,0,True,has_jml
SpecGen,gpt-5-mini,279,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/279,0,True,has_jml
SpecGen,gpt-5-mini,280,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/280,0,True,has_jml
SpecGen,gpt-5-mini,281,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/SpecGen/gpt-5-mini/281,0,True,has_jml
